date,open,high,low,close,year,month,day,day_name
2000-09-13,0.863,0.8706,0.8581,0.8591,2000.0,9.0,13.0,Wednesday
2000-09-14,0.8590000000000001,0.8722,0.8565,0.8647,2000.0,9.0,14.0,Thursday
2000-09-15,0.8648,0.8705,0.8513,0.8547,2000.0,9.0,15.0,Friday
2000-09-18,0.8548,0.8574,0.8519,0.8534,2000.0,9.0,18.0,Monday
2000-09-19,0.8535,0.8567,0.8474,0.8501,2000.0,9.0,19.0,Tuesday
2000-09-20,0.85,0.8517,0.8443,0.8479,2000.0,9.0,20.0,Wednesday
2000-09-21,0.848,0.8622,0.8471,0.8596,2000.0,9.0,21.0,Thursday
2000-09-22,0.8597,0.895,0.8581,0.8815,2000.0,9.0,22.0,Friday
2000-09-25,0.8814,0.883,0.8713,0.8756,2000.0,9.0,25.0,Monday
2000-09-26,0.8755,0.8841,0.8731,0.8826,2000.0,9.0,26.0,Tuesday
2000-09-27,0.8827,0.8886,0.8784,0.8839,2000.0,9.0,27.0,Wednesday
2000-09-28,0.8838,0.8866,0.8775,0.8812,2000.0,9.0,28.0,Thursday
2000-09-29,0.8813,0.8852,0.8752,0.8828,2000.0,10.0,29.0,Friday
2000-10-02,0.8828,0.8861,0.8763,0.8776,2000.0,10.0,2.0,Monday
2000-10-03,0.8775,0.8784,0.8733,0.8777,2000.0,10.0,3.0,Tuesday
2000-10-04,0.8776,0.878,0.8719,0.8746,2000.0,10.0,4.0,Wednesday
2000-10-05,0.8745,0.879,0.8672,0.8702,2000.0,10.0,5.0,Thursday
2000-10-06,0.8701,0.8743,0.8674,0.8698,2000.0,10.0,6.0,Friday
2000-10-09,0.8699,0.871,0.8665,0.868,2000.0,10.0,9.0,Monday
2000-10-10,0.8679,0.8747,0.867,0.8732,2000.0,10.0,10.0,Tuesday
2000-10-11,0.8733,0.8764,0.8644,0.8677,2000.0,10.0,11.0,Wednesday
2000-10-12,0.8676,0.8682,0.8597,0.8628,2000.0,10.0,12.0,Thursday
2000-10-13,0.8627,0.866,0.853,0.8554,2000.0,10.0,13.0,Friday
2000-10-16,0.8553,0.8557,0.8462,0.8491,2000.0,10.0,16.0,Monday
2000-10-17,0.8493,0.8565,0.848,0.8546,2000.0,10.0,17.0,Tuesday
2000-10-18,0.8546,0.8579,0.8327,0.84,2000.0,10.0,18.0,Wednesday
2000-10-19,0.8401,0.8487,0.8383,0.8472,2000.0,10.0,19.0,Thursday
2000-10-20,0.8471,0.8475,0.8351,0.8401,2000.0,10.0,20.0,Friday
2000-10-23,0.8402,0.8426,0.8345,0.8367,2000.0,10.0,23.0,Monday
2000-10-24,0.8366,0.84,0.8349,0.8374,2000.0,10.0,24.0,Tuesday
2000-10-25,0.8373,0.8389,0.8249,0.8279,2000.0,10.0,25.0,Wednesday
2000-10-26,0.8278,0.8325,0.8229,0.8299,2000.0,10.0,26.0,Thursday
2000-10-27,0.83,0.8446,0.8290000000000001,0.8413,2000.0,10.0,27.0,Friday
2000-10-30,0.8414,0.853,0.8396,0.841,2000.0,10.0,30.0,Monday
2000-10-31,0.8409,0.85,0.8388,0.848,2000.0,10.0,31.0,Tuesday
2000-11-01,0.8481,0.862,0.8481,0.86,2000.0,11.0,1.0,Wednesday
2000-11-02,0.8601,0.8668,0.8558,0.8599,2000.0,11.0,2.0,Thursday
2000-11-03,0.86,0.877,0.8576,0.866,2000.0,11.0,3.0,Friday
2000-11-06,0.8662,0.8734,0.8548,0.8627,2000.0,11.0,6.0,Monday
2000-11-07,0.8628,0.8698,0.8579,0.8618,2000.0,11.0,7.0,Tuesday
2000-11-08,0.8616,0.8631,0.8522,0.8551,2000.0,11.0,8.0,Wednesday
2000-11-09,0.8554,0.8679,0.8521,0.8669,2000.0,11.0,9.0,Thursday
2000-11-10,0.8668,0.8708,0.8591,0.8638,2000.0,11.0,10.0,Friday
2000-11-13,0.8637,0.8667,0.856,0.8594,2000.0,11.0,13.0,Monday
2000-11-14,0.8593,0.8618,0.8549,0.8588,2000.0,11.0,14.0,Tuesday
2000-11-15,0.8589,0.8634,0.8553,0.8578,2000.0,11.0,15.0,Wednesday
2000-11-16,0.8579,0.86,0.8512,0.8529,2000.0,11.0,16.0,Thursday
2000-11-17,0.853,0.8579,0.8475,0.8501,2000.0,11.0,17.0,Friday
2000-11-20,0.8502,0.8525,0.8465,0.8515,2000.0,11.0,20.0,Monday
2000-11-21,0.8516,0.8536,0.8418,0.8477,2000.0,11.0,21.0,Tuesday
2000-11-22,0.8476,0.8486,0.8419,0.8447,2000.0,11.0,22.0,Wednesday
2000-11-23,0.8446,0.8456,0.8377,0.8378,2000.0,11.0,23.0,Thursday
2000-11-24,0.8379,0.8454,0.8378,0.8414,2000.0,11.0,24.0,Friday
2000-11-27,0.8414,0.8544,0.8390000000000001,0.8523,2000.0,11.0,27.0,Monday
2000-11-28,0.8522,0.8588,0.8506,0.8579,2000.0,11.0,28.0,Tuesday
2000-11-29,0.858,0.8661,0.8564,0.8592,2000.0,11.0,29.0,Wednesday
2000-11-30,0.8593,0.877,0.8593,0.877,2000.0,11.0,30.0,Thursday
2000-12-01,0.8769,0.8825,0.8705,0.8799,2000.0,12.0,1.0,Friday
2000-12-04,0.8796,0.8933,0.8759,0.8874,2000.0,12.0,4.0,Monday
2000-12-05,0.8875,0.8908,0.8787,0.8813,2000.0,12.0,5.0,Tuesday
2000-12-06,0.8814,0.8928,0.8773,0.8905,2000.0,12.0,6.0,Wednesday
2000-12-07,0.8906,0.8976,0.8858,0.8898,2000.0,12.0,7.0,Thursday
2000-12-08,0.8897,0.8917,0.8809999999999999,0.8828,2000.0,12.0,8.0,Friday
2000-12-11,0.8827,0.8866,0.8751,0.8785,2000.0,12.0,11.0,Monday
2000-12-12,0.8783,0.884,0.8754,0.8764,2000.0,12.0,12.0,Tuesday
2000-12-13,0.8765,0.8804,0.8719,0.8787,2000.0,12.0,13.0,Wednesday
2000-12-14,0.8788,0.8944,0.8785,0.8936,2000.0,12.0,14.0,Thursday
2000-12-15,0.8935,0.9001,0.8914,0.8967,2000.0,12.0,15.0,Friday
2000-12-18,0.8966,0.9019,0.8924,0.8951,2000.0,12.0,18.0,Monday
2000-12-19,0.895,0.8988,0.8883,0.8986,2000.0,12.0,19.0,Tuesday
2000-12-20,0.8987,0.9101,0.8952,0.9088,2000.0,12.0,20.0,Wednesday
2000-12-21,0.9087,0.9171,0.9062,0.9164,2000.0,12.0,21.0,Thursday
2000-12-22,0.9165,0.9259999999999999,0.9151,0.9229999999999999,2000.0,12.0,22.0,Friday
2000-12-26,0.9296,0.9336,0.9271,0.9333,2000.0,12.0,26.0,Tuesday
2000-12-27,0.9334,0.934,0.9275,0.9297,2000.0,12.0,27.0,Wednesday
2000-12-28,0.9296,0.9309999999999999,0.9249,0.9292,2000.0,12.0,28.0,Thursday
2000-12-29,0.9293,0.9391,0.9284,0.9373,2000.0,12.0,29.0,Friday
2001-01-02,0.9470000000000001,0.9521,0.9393,0.9511,2001.0,1.0,2.0,Tuesday
2001-01-03,0.951,0.9572,0.9269,0.9309,2001.0,1.0,3.0,Wednesday
2001-01-04,0.9308,0.9582,0.9294,0.9573,2001.0,1.0,4.0,Thursday
2001-01-05,0.9574,0.9599,0.9468,0.9566,2001.0,1.0,5.0,Friday
2001-01-08,0.9567,0.9595,0.9440000000000001,0.9446,2001.0,1.0,8.0,Monday
2001-01-09,0.9447,0.9479,0.9389,0.9418,2001.0,1.0,9.0,Tuesday
2001-01-10,0.9418,0.9467,0.9365,0.94,2001.0,1.0,10.0,Wednesday
2001-01-19,0.9354,0.937,0.9333,0.9353,2001.0,1.0,21.0,Friday
2001-01-22,0.9354,0.9448,0.927,0.9441,2001.0,1.0,22.0,Monday
2001-01-23,0.9440000000000001,0.9451,0.9346,0.9368,2001.0,1.0,23.0,Tuesday
2001-01-24,0.9367,0.9374,0.9206,0.9215,2001.0,1.0,24.0,Wednesday
2001-01-25,0.9214,0.9259,0.9117,0.9231,2001.0,1.0,25.0,Thursday
2001-01-26,0.9229999999999999,0.9318,0.9201,0.9248,2001.0,1.0,26.0,Friday
2001-01-29,0.9247,0.9264,0.9156,0.9175,2001.0,1.0,29.0,Monday
2001-01-30,0.9176,0.9279999999999999,0.9147,0.9269,2001.0,1.0,30.0,Tuesday
2001-01-31,0.9268,0.9426,0.9266,0.9413,2001.0,1.0,31.0,Wednesday
2001-02-01,0.9414,0.9447,0.9364,0.9373,2001.0,2.0,1.0,Thursday
2001-02-02,0.9374,0.9421,0.9318,0.9394,2001.0,2.0,2.0,Friday
2001-02-05,0.9393,0.9439,0.9365,0.9371,2001.0,2.0,5.0,Monday
2001-02-06,0.9372,0.9389,0.9282,0.9296,2001.0,2.0,6.0,Tuesday
2001-02-07,0.9295,0.9352,0.9261,0.9288,2001.0,2.0,7.0,Wednesday
2001-02-08,0.9289,0.9292,0.9153,0.9187,2001.0,2.0,8.0,Thursday
2001-02-09,0.9188,0.9291,0.9135,0.9286,2001.0,2.0,9.0,Friday
2001-02-12,0.9285,0.9332,0.9272,0.9301,2001.0,2.0,12.0,Monday
2001-02-13,0.9303,0.9313,0.9174,0.9203,2001.0,2.0,13.0,Tuesday
2001-02-14,0.9204,0.9222,0.917,0.9183,2001.0,2.0,14.0,Wednesday
2001-02-15,0.9184,0.9198,0.9029,0.9069,2001.0,2.0,15.0,Thursday
2001-02-16,0.9068,0.9182,0.9053,0.914,2001.0,2.0,16.0,Friday
2001-02-19,0.9141,0.9238,0.9127,0.9229999999999999,2001.0,2.0,19.0,Monday
2001-02-20,0.9229,0.9242,0.9055,0.9087,2001.0,2.0,20.0,Tuesday
2001-02-21,0.9088,0.9184,0.9059999999999999,0.9077,2001.0,2.0,21.0,Wednesday
2001-02-22,0.9076,0.9133,0.9018,0.9046,2001.0,2.0,22.0,Thursday
2001-02-23,0.9047,0.9213,0.903,0.9171,2001.0,2.0,23.0,Friday
2001-02-26,0.9172,0.9189,0.9083,0.9128,2001.0,2.0,26.0,Monday
2001-02-27,0.9129,0.9208,0.9117,0.9173,2001.0,2.0,27.0,Tuesday
2001-02-28,0.9172,0.9258,0.917,0.9248,2001.0,2.0,28.0,Wednesday
2001-03-01,0.9249,0.9323,0.9231,0.9302,2001.0,3.0,1.0,Thursday
2001-03-02,0.9303,0.9383,0.9293,0.9324,2001.0,3.0,2.0,Friday
2001-03-05,0.9323,0.9354,0.9264,0.9275,2001.0,3.0,5.0,Monday
2001-03-06,0.9274,0.9368,0.9254,0.9365,2001.0,3.0,6.0,Tuesday
2001-03-07,0.9363,0.9371,0.9265,0.9307,2001.0,3.0,7.0,Wednesday
2001-03-08,0.9306,0.9342,0.9276,0.9333,2001.0,3.0,8.0,Thursday
2001-03-09,0.9332,0.9376,0.9296,0.9333,2001.0,3.0,9.0,Friday
2001-03-12,0.9332,0.9342,0.9259999999999999,0.9283,2001.0,3.0,12.0,Monday
2001-03-13,0.9284,0.9288,0.9134,0.9146,2001.0,3.0,13.0,Tuesday
2001-03-14,0.9145,0.9212,0.9079999999999999,0.9102,2001.0,3.0,14.0,Wednesday
2001-03-15,0.9101,0.9132,0.8958,0.8977,2001.0,3.0,15.0,Thursday
2001-03-16,0.8978,0.9005,0.8915,0.8968,2001.0,3.0,16.0,Friday
2001-03-19,0.8969,0.9024,0.8935,0.9002,2001.0,3.0,19.0,Monday
2001-03-20,0.9001,0.9132,0.8996,0.9098,2001.0,3.0,20.0,Tuesday
2001-03-21,0.9096,0.9106,0.8936,0.8964,2001.0,3.0,21.0,Wednesday
2001-03-22,0.8965,0.8969,0.8833,0.8872,2001.0,3.0,22.0,Thursday
2001-03-23,0.8871,0.897,0.8869,0.8921,2001.0,3.0,23.0,Friday
2001-03-26,0.892,0.8981,0.8905,0.8956,2001.0,3.0,26.0,Monday
2001-03-27,0.8957,0.8993,0.8899,0.8937,2001.0,3.0,27.0,Tuesday
2001-03-28,0.8938,0.8949,0.8848,0.8872,2001.0,3.0,28.0,Wednesday
2001-03-29,0.8871,0.8886,0.8769,0.8794,2001.0,3.0,29.0,Thursday
2001-03-30,0.8795,0.8865,0.8755,0.8776,2001.0,4.0,30.0,Friday
2001-04-02,0.8775,0.8837,0.8745,0.8829,2001.0,4.0,2.0,Monday
2001-04-03,0.8829,0.8987,0.8821,0.8967,2001.0,4.0,3.0,Tuesday
2001-04-04,0.8966,0.9079999999999999,0.8937,0.9066,2001.0,4.0,4.0,Wednesday
2001-04-05,0.9066,0.9091,0.8943,0.8967,2001.0,4.0,5.0,Thursday
2001-04-06,0.8966,0.9051,0.8927,0.9034,2001.0,4.0,6.0,Friday
2001-04-09,0.9035,0.9051,0.8947,0.8965,2001.0,4.0,9.0,Monday
2001-04-10,0.8964,0.8995,0.8868,0.8898,2001.0,4.0,10.0,Tuesday
2001-04-11,0.8899,0.8918,0.8814,0.8884,2001.0,4.0,11.0,Wednesday
2001-04-12,0.8883,0.8946,0.884,0.8931,2001.0,4.0,12.0,Thursday
2001-04-13,0.893,0.8933,0.8891,0.8894,2001.0,4.0,13.0,Friday
2001-04-16,0.885,0.8895,0.8834,0.8873,2001.0,4.0,16.0,Monday
2001-04-17,0.8872,0.8912,0.878,0.8818,2001.0,4.0,17.0,Tuesday
2001-04-18,0.8817,0.8903,0.8719,0.8865,2001.0,4.0,18.0,Wednesday
2001-04-19,0.8864,0.899,0.8809,0.8967,2001.0,4.0,19.0,Thursday
2001-04-20,0.8967,0.9083,0.8956,0.9079999999999999,2001.0,4.0,20.0,Friday
2001-04-23,0.9079,0.9079,0.8948,0.8977,2001.0,4.0,23.0,Monday
2001-04-24,0.8976,0.9022,0.8909999999999999,0.8929,2001.0,4.0,24.0,Tuesday
2001-04-25,0.8928,0.9004,0.8914,0.8969,2001.0,4.0,25.0,Wednesday
2001-04-26,0.8968,0.905,0.895,0.9047,2001.0,4.0,26.0,Thursday
2001-04-27,0.9048,0.9058,0.8891,0.8912,2001.0,4.0,27.0,Friday
2001-04-30,0.8911,0.8928,0.8854,0.8876,2001.0,4.0,30.0,Monday
2001-05-01,0.8877,0.8949,0.8858,0.8943,2001.0,5.0,1.0,Tuesday
2001-05-02,0.8942,0.8982,0.8889,0.8959,2001.0,5.0,2.0,Wednesday
2001-05-03,0.8958,0.8977,0.8881,0.8907,2001.0,5.0,3.0,Thursday
2001-05-04,0.8908,0.9009999999999999,0.8903,0.8918,2001.0,5.0,4.0,Friday
2001-05-07,0.8919,0.8935,0.8901,0.8907,2001.0,5.0,7.0,Monday
2001-05-08,0.8908,0.8912,0.8827,0.8842,2001.0,5.0,8.0,Tuesday
2001-05-09,0.8841,0.8872,0.8814,0.8866,2001.0,5.0,9.0,Wednesday
2001-05-10,0.8867,0.8932,0.8782,0.8818,2001.0,5.0,10.0,Thursday
2001-05-11,0.8819,0.8819,0.8738,0.8754,2001.0,5.0,11.0,Friday
2001-05-14,0.8755,0.8761,0.8728,0.8744,2001.0,5.0,14.0,Monday
2001-05-15,0.8743,0.8811,0.8742,0.8758,2001.0,5.0,15.0,Tuesday
2001-05-16,0.8759,0.8869,0.8753,0.8854,2001.0,5.0,16.0,Wednesday
2001-05-17,0.8853,0.8883,0.8795,0.8824,2001.0,5.0,17.0,Thursday
2001-05-18,0.8824,0.8829,0.8758,0.8811,2001.0,5.0,18.0,Friday
2001-05-21,0.8812,0.8819,0.8743,0.8748,2001.0,5.0,21.0,Monday
2001-05-22,0.8747,0.8776,0.863,0.8655,2001.0,5.0,22.0,Tuesday
2001-05-23,0.8656,0.8663,0.8497,0.8561,2001.0,5.0,23.0,Wednesday
2001-05-24,0.8563,0.8614,0.8536,0.8582,2001.0,5.0,24.0,Thursday
2001-05-25,0.8581,0.8631,0.8540000000000001,0.8591,2001.0,5.0,25.0,Friday
2001-05-28,0.8592,0.8614,0.8583,0.8590000000000001,2001.0,5.0,28.0,Monday
2001-05-29,0.8591,0.8594,0.8532,0.8573,2001.0,5.0,29.0,Tuesday
2001-05-30,0.8572,0.8593,0.8541,0.8558,2001.0,5.0,30.0,Wednesday
2001-05-31,0.8556,0.8564,0.8445,0.8465,2001.0,5.0,31.0,Thursday
2001-06-01,0.8466,0.8517,0.8434,0.851,2001.0,6.0,1.0,Friday
2001-06-04,0.8509,0.8539,0.8443,0.8449,2001.0,6.0,4.0,Monday
2001-06-05,0.8451,0.8549,0.8427,0.8524,2001.0,6.0,5.0,Tuesday
2001-06-06,0.8523,0.857,0.8448,0.8468,2001.0,6.0,6.0,Wednesday
2001-06-07,0.8469,0.8521,0.8461,0.8489,2001.0,6.0,7.0,Thursday
2001-06-08,0.8488,0.852,0.846,0.8516,2001.0,6.0,8.0,Friday
2001-06-11,0.8517,0.8542,0.8414,0.8432,2001.0,6.0,11.0,Monday
2001-06-12,0.8433,0.8541,0.8418,0.8525,2001.0,6.0,12.0,Tuesday
2001-06-13,0.8524,0.857,0.8513,0.8557,2001.0,6.0,13.0,Wednesday
2001-06-14,0.8558,0.8636,0.8489,0.8624,2001.0,6.0,14.0,Thursday
2001-06-15,0.8623,0.8676,0.8602,0.863,2001.0,6.0,15.0,Friday
2001-06-18,0.8629,0.8644,0.8577,0.8596,2001.0,6.0,18.0,Monday
2001-06-19,0.8595,0.8599,0.8528,0.8536,2001.0,6.0,19.0,Tuesday
2001-06-20,0.8537,0.8562,0.8497,0.8556,2001.0,6.0,20.0,Wednesday
2001-06-21,0.8557,0.8582,0.8513,0.8538,2001.0,6.0,21.0,Thursday
2001-06-22,0.8537,0.8605,0.8515,0.86,2001.0,6.0,22.0,Friday
2001-06-25,0.8601,0.8626,0.8589,0.8625,2001.0,6.0,25.0,Monday
2001-06-26,0.8624,0.8652,0.8598,0.8626,2001.0,6.0,26.0,Tuesday
2001-06-27,0.8625,0.8662,0.8591,0.8609,2001.0,6.0,27.0,Wednesday
2001-06-28,0.8608,0.8615,0.8434,0.846,2001.0,6.0,28.0,Thursday
2001-06-29,0.8461,0.8508,0.845,0.8482,2001.0,7.0,29.0,Friday
2001-07-02,0.8483,0.8486,0.8445,0.8478,2001.0,7.0,2.0,Monday
2001-07-03,0.8479,0.8502,0.8457,0.847,2001.0,7.0,3.0,Tuesday
2001-07-04,0.8472,0.848,0.8437,0.8449,2001.0,7.0,4.0,Wednesday
2001-07-05,0.8451,0.8452,0.8353,0.8366,2001.0,7.0,5.0,Thursday
2001-07-06,0.8365,0.8482,0.8361,0.8478,2001.0,7.0,6.0,Friday
2001-07-09,0.8479,0.8518,0.8449,0.8502,2001.0,7.0,9.0,Monday
2001-07-10,0.8501,0.8576,0.8494,0.8540000000000001,2001.0,7.0,10.0,Tuesday
2001-07-11,0.8539,0.8645,0.8536,0.8575,2001.0,7.0,11.0,Wednesday
2001-07-12,0.8574,0.8582,0.8509,0.8521,2001.0,7.0,12.0,Thursday
2001-07-13,0.8522,0.8564,0.8513,0.8551,2001.0,7.0,13.0,Friday
2001-07-16,0.8552,0.8594,0.8519,0.8522,2001.0,7.0,16.0,Monday
2001-07-17,0.8521,0.8616,0.8493,0.8597,2001.0,7.0,17.0,Tuesday
2001-07-18,0.8598,0.8743,0.8574,0.8723,2001.0,7.0,18.0,Wednesday
2001-07-19,0.8724,0.8781,0.8682,0.8726,2001.0,7.0,19.0,Thursday
2001-07-20,0.8725,0.8787,0.8703,0.8713,2001.0,7.0,20.0,Friday
2001-07-23,0.8714,0.8717,0.8657,0.8701,2001.0,7.0,23.0,Monday
2001-07-24,0.87,0.8773,0.8691,0.8744,2001.0,7.0,24.0,Tuesday
2001-07-25,0.8743,0.8817,0.8718,0.8807,2001.0,7.0,25.0,Wednesday
2001-07-26,0.8808,0.8826,0.8749,0.8784,2001.0,7.0,26.0,Thursday
2001-07-27,0.8785,0.8806,0.8725,0.875,2001.0,7.0,27.0,Friday
2001-07-30,0.8751,0.8773,0.8726,0.8759,2001.0,7.0,30.0,Monday
2001-07-31,0.8758,0.8808,0.8727,0.8804,2001.0,7.0,31.0,Tuesday
2001-08-01,0.8803,0.8843,0.8786,0.8821,2001.0,8.0,1.0,Wednesday
2001-08-02,0.8822,0.8844,0.8787,0.8821,2001.0,8.0,2.0,Thursday
2001-08-03,0.882,0.8875,0.8784,0.8807,2001.0,8.0,3.0,Friday
2001-08-06,0.8806,0.8827,0.8789,0.8805,2001.0,8.0,6.0,Monday
2001-08-07,0.8806,0.8809999999999999,0.8754,0.8773,2001.0,8.0,7.0,Tuesday
2001-08-08,0.8774,0.8824,0.8744,0.8815,2001.0,8.0,8.0,Wednesday
2001-08-09,0.8816,0.8944,0.8809999999999999,0.8922,2001.0,8.0,9.0,Thursday
2001-08-10,0.8923,0.8961,0.8914,0.8936,2001.0,8.0,10.0,Friday
2001-08-13,0.8937,0.9009999999999999,0.8936,0.8977,2001.0,8.0,13.0,Monday
2001-08-14,0.8978,0.9046,0.8941,0.9046,2001.0,8.0,14.0,Tuesday
2001-08-15,0.9045,0.9171,0.9034,0.9155,2001.0,8.0,15.0,Wednesday
2001-08-16,0.9156,0.9203,0.9093,0.9125,2001.0,8.0,16.0,Thursday
2001-08-17,0.9124,0.9184,0.9105,0.9177,2001.0,8.0,17.0,Friday
2001-08-20,0.9178,0.9205,0.9113,0.9126,2001.0,8.0,20.0,Monday
2001-08-21,0.9125,0.9185,0.9082,0.9168,2001.0,8.0,21.0,Tuesday
2001-08-22,0.9169,0.9242,0.9123,0.9139,2001.0,8.0,22.0,Wednesday
2001-08-23,0.914,0.917,0.9101,0.9161,2001.0,8.0,23.0,Thursday
2001-08-24,0.9162,0.9169,0.9078,0.9113,2001.0,8.0,24.0,Friday
2001-08-27,0.9112,0.9125,0.9087,0.9112,2001.0,8.0,27.0,Monday
2001-08-28,0.9111,0.9138,0.9031,0.9126,2001.0,8.0,28.0,Tuesday
2001-08-29,0.9127,0.9152,0.9058,0.9079999999999999,2001.0,8.0,29.0,Wednesday
2001-08-30,0.9081,0.9186,0.9067,0.9183,2001.0,8.0,30.0,Thursday
2001-08-31,0.9181,0.92,0.9068,0.9089,2001.0,9.0,31.0,Friday
2001-09-03,0.9089,0.9104,0.9047,0.9064,2001.0,9.0,3.0,Monday
2001-09-04,0.9065,0.9066,0.8847,0.8871,2001.0,9.0,4.0,Tuesday
2001-09-05,0.8872,0.8914,0.8847,0.8893,2001.0,9.0,5.0,Wednesday
2001-09-06,0.8894,0.8972,0.8828,0.8951,2001.0,9.0,6.0,Thursday
2001-09-07,0.8952,0.9079999999999999,0.8932,0.9074,2001.0,9.0,7.0,Friday
2001-09-10,0.9075,0.9079,0.8975,0.8997,2001.0,9.0,10.0,Monday
2001-09-11,0.8996,0.9177,0.8958,0.9123,2001.0,9.0,11.0,Tuesday
2001-09-12,0.9122,0.9155,0.9018,0.9069,2001.0,9.0,12.0,Wednesday
2001-09-13,0.907,0.9127,0.9059,0.91,2001.0,9.0,13.0,Thursday
2001-09-14,0.9099,0.9255,0.909,0.9245,2001.0,9.0,14.0,Friday
2001-09-17,0.9275,0.9336,0.9175,0.9212,2001.0,9.0,17.0,Monday
2001-09-18,0.9211,0.9284,0.919,0.9254,2001.0,9.0,18.0,Tuesday
2001-09-19,0.9253,0.9328,0.9235,0.9274,2001.0,9.0,19.0,Wednesday
2001-09-20,0.9273,0.9297,0.9204,0.9215,2001.0,9.0,20.0,Thursday
2001-09-21,0.9216,0.9263,0.909,0.9141,2001.0,9.0,21.0,Friday
2001-09-24,0.914,0.9206,0.9108,0.9164,2001.0,9.0,24.0,Monday
2001-09-25,0.9163,0.9251,0.9153,0.9239,2001.0,9.0,25.0,Tuesday
2001-09-26,0.924,0.9247,0.9195,0.9213,2001.0,9.0,26.0,Wednesday
2001-09-27,0.9212,0.9231,0.9128,0.915,2001.0,9.0,27.0,Thursday
2001-09-28,0.9149,0.9176,0.9065,0.91,2001.0,9.0,28.0,Friday
2001-10-01,0.9101,0.9181,0.9087,0.9166,2001.0,10.0,1.0,Monday
2001-10-02,0.9165,0.9223,0.9138,0.9221,2001.0,10.0,2.0,Tuesday
2001-10-03,0.9222,0.9235,0.9126,0.9153,2001.0,10.0,3.0,Wednesday
2001-10-05,0.9192,0.9195,0.9187,0.9191,2001.0,10.0,7.0,Friday
2001-10-08,0.919,0.9244,0.917,0.9207,2001.0,10.0,8.0,Monday
2001-10-09,0.9206,0.9228,0.9127,0.9141,2001.0,10.0,9.0,Tuesday
2001-10-10,0.914,0.9159,0.9104,0.9122,2001.0,10.0,10.0,Wednesday
2001-10-12,0.9122,0.914,0.9121,0.9137,2001.0,10.0,14.0,Friday
2001-10-15,0.9139,0.9139,0.9065,0.9072,2001.0,10.0,15.0,Monday
2001-10-16,0.9071,0.9114,0.9039,0.9079999999999999,2001.0,10.0,16.0,Tuesday
2001-10-17,0.9081,0.9095,0.8996,0.9038,2001.0,10.0,17.0,Wednesday
2001-10-19,0.8988,0.8994,0.8982,0.8987,2001.0,10.0,21.0,Friday
2001-10-22,0.8986,0.9005,0.8897,0.892,2001.0,10.0,22.0,Monday
2001-10-23,0.8921,0.8927,0.8872,0.8909999999999999,2001.0,10.0,23.0,Tuesday
2001-10-24,0.8911,0.8946,0.8909999999999999,0.8938,2001.0,10.0,24.0,Wednesday
2001-10-26,0.8929,0.8948,0.8924,0.8946,2001.0,10.0,28.0,Friday
2001-10-29,0.8945,0.9059999999999999,0.8933,0.9052,2001.0,10.0,29.0,Monday
2001-10-30,0.9053,0.9104,0.9038,0.9073,2001.0,10.0,30.0,Tuesday
2001-10-31,0.9074,0.9074,0.8989,0.9008,2001.0,10.0,31.0,Wednesday
2001-11-02,0.9014,0.9014,0.8977,0.8981,2001.0,11.0,4.0,Friday
2001-11-05,0.898,0.9002,0.8947,0.8973,2001.0,11.0,5.0,Monday
2001-11-06,0.8974,0.8995,0.8941,0.8965,2001.0,11.0,6.0,Tuesday
2001-11-07,0.8965,0.905,0.8941,0.897,2001.0,11.0,7.0,Wednesday
2001-11-09,0.8946,0.8947,0.8932,0.8938,2001.0,11.0,11.0,Friday
2001-11-12,0.8937,0.9019,0.8897,0.8922,2001.0,11.0,12.0,Monday
2001-11-13,0.8921,0.8924,0.879,0.8821,2001.0,11.0,13.0,Tuesday
2001-11-14,0.882,0.8845,0.8775,0.8827,2001.0,11.0,14.0,Wednesday
2001-11-16,0.8845,0.8855,0.8818,0.8824,2001.0,11.0,18.0,Friday
2001-11-19,0.8823,0.8823,0.8769,0.8795,2001.0,11.0,19.0,Monday
2001-11-20,0.8796,0.8846,0.8794,0.8808,2001.0,11.0,20.0,Tuesday
2001-11-21,0.8807,0.8819,0.8757,0.8777,2001.0,11.0,21.0,Wednesday
2001-11-23,0.8785,0.88,0.8783,0.8792,2001.0,11.0,25.0,Friday
2001-11-26,0.8791,0.8832,0.8789,0.8822,2001.0,11.0,26.0,Monday
2001-11-27,0.8823,0.8846,0.8771,0.8842,2001.0,11.0,27.0,Tuesday
2001-11-28,0.8843,0.8888,0.8828,0.8872,2001.0,11.0,28.0,Wednesday
2001-11-30,0.8955,0.8967,0.8946,0.8956,2001.0,12.0,2.0,Friday
2001-12-03,0.8955,0.897,0.8893,0.8907,2001.0,12.0,3.0,Monday
2001-12-04,0.8904,0.8925,0.889,0.8903,2001.0,12.0,4.0,Tuesday
2001-12-05,0.8902,0.9097,0.8848,0.8872,2001.0,12.0,5.0,Wednesday
2001-12-07,0.8894,0.8902,0.889,0.8902,2001.0,12.0,9.0,Friday
2001-12-10,0.8903,0.8918,0.8845,0.8915,2001.0,12.0,10.0,Monday
2001-12-11,0.8914,0.9068,0.8886,0.897,2001.0,12.0,11.0,Tuesday
2001-12-14,0.9041,0.9048,0.903,0.9036,2001.0,12.0,16.0,Friday
2001-12-17,0.9035,0.915,0.9019,0.9036,2001.0,12.0,17.0,Monday
